,,,,," 19,388,231.64 ",
Invoice Date,Supplier Name,Supplier Country,Taxable basis,Currency,Tax to pay,Runing Total
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,445.88,EUR,156.06,913237.37
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1324.79,EUR,463.68,913701.05
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,97.98,EUR,34.29,913735.34
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,221.52,EUR,77.53,913812.87
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,102.24,EUR,35.78,913848.65
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,68.93,EUR,24.13,913872.78
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,553.8,EUR,193.83,914066.61
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1541.86,EUR,539.65,914606.26
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,20770.41,EUR,7269.64,921875.9
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,356.85,EUR,124.9,922000.8
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,326.6,EUR,114.31,922115.11
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,362.81,EUR,126.98,922242.09
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,264.12,EUR,92.44,922334.53
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,461.78,EUR,161.62,922496.15
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,565.44,EUR,197.9,922694.05
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,536.76,EUR,187.87,922881.92
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,437.36,EUR,153.08,923035
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,302.46,EUR,105.86,923140.86
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,653.2,EUR,228.62,923369.48
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,303.88,EUR,106.36,923475.84
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,97.98,EUR,34.29,923510.13
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2980.58,EUR,1043.2,924553.33
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,367.78,EUR,128.72,924682.05
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,401.86,EUR,140.65,924822.7
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,269.8,EUR,94.43,924917.13
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,927.26,EUR,324.54,925241.67
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,261.28,EUR,91.45,925333.12
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,124.52,EUR,43.58,925376.7
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,403.05,EUR,141.07,925517.77
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,19888.86,EUR,6961.1,932478.87
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,383.4,EUR,134.19,932613.06
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,467.75,EUR,163.71,932776.77
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,214.42,EUR,75.05,932851.82
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,533.92,EUR,186.87,933038.69
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1127.48,EUR,394.62,933433.31
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,164.72,EUR,57.65,933490.96
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,269.8,EUR,94.43,933585.39
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,653.2,EUR,228.62,933814.01
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,60.63,EUR,21.22,933835.23
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,214.42,EUR,75.05,933910.28
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,139.16,EUR,48.71,933958.99
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,248.5,EUR,86.97,934045.96
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,346.48,EUR,121.27,934167.23
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,20.87,EUR,7.3,934174.53
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,310.98,EUR,108.84,934283.37
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1039.44,EUR,363.8,934647.17
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,107.18,EUR,37.51,934684.68
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,221.52,EUR,77.53,934762.21
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,702.96,EUR,246.04,935008.25
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,296.77,EUR,103.87,935112.12
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,9126.85,EUR,3194.4,938306.52
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,376.36,EUR,131.73,938438.25
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1086.87,EUR,380.4,938818.65
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4044.16,EUR,1415.46,940234.11
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,13.06,EUR,4.57,940238.68
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,97.98,EUR,34.29,940272.97
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,298.2,EUR,104.37,940377.34
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,758.28,EUR,265.4,940642.74
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,73.29,EUR,25.65,940668.39
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,244.24,EUR,85.48,940753.87
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,97.98,EUR,34.29,940788.16
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1673.75,EUR,585.81,941373.97
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,298.2,EUR,104.37,941478.34
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,218.68,EUR,76.54,941554.88
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,3640.88,EUR,1274.31,942829.19
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,244.24,EUR,85.48,942914.67
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,97.98,EUR,34.29,942948.96
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,131.35,EUR,45.97,942994.93
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,122.59,EUR,42.91,943037.84
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,166.14,EUR,58.15,943095.99
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,86.34,EUR,30.22,943126.21
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4139.9,EUR,1448.96,944575.17
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,745.29,EUR,260.85,944836.02
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,218.11,EUR,76.34,944912.36
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,310.13,EUR,108.55,945020.91
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,231.46,EUR,81.01,945101.92
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1150.2,EUR,402.57,945504.49
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,187.44,EUR,65.6,945570.09
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,93.72,EUR,32.8,945602.89
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,247.08,EUR,86.48,945689.37
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,160.46,EUR,56.16,945745.53
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,319.5,EUR,111.82,945857.35
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,390.5,EUR,136.67,945994.02
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,450.14,EUR,157.55,946151.57
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1323.44,EUR,463.2,946614.77
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,433.1,EUR,151.59,946766.36
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,119.28,EUR,41.75,946808.11
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,839.22,EUR,293.73,947101.84
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,483.08,EUR,169.08,947270.92
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,136.32,EUR,47.71,947318.63
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,17.89,EUR,6.26,947324.89
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1007.06,EUR,352.47,947677.36
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,384.02,EUR,134.41,947811.77
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1962.41,EUR,686.84,948498.61
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,3396.34,EUR,1188.72,949687.33
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,717.81,EUR,251.23,949938.56
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,923,EUR,323.05,950261.61
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,525.4,EUR,183.89,950445.5
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,210.87,EUR,73.8,950519.3
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1538.84,EUR,538.59,951057.89
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,127.56,EUR,44.65,951102.54
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,150.8,EUR,52.78,951155.32
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,59.64,EUR,20.87,951176.19
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,80.94,EUR,28.33,951204.52
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,582.13,EUR,203.75,951408.27
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1023.82,EUR,358.34,951766.61
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,86.62,EUR,30.32,951796.93
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,310.98,EUR,108.84,951905.77
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,579.36,EUR,202.78,952108.55
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,221.52,EUR,77.53,952186.08
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,420.32,EUR,147.11,952333.19
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2678.12,EUR,937.34,953270.53
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,302.46,EUR,105.86,953376.39
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,381.98,EUR,133.69,953510.08
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,357.84,EUR,125.24,953635.32
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,461.5,EUR,161.52,953796.84
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,340.8,EUR,119.28,953916.12
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,357.84,EUR,125.24,954041.36
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,671.66,EUR,235.08,954276.44
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,38.27,EUR,13.39,954289.83
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,257.83,EUR,90.24,954380.07
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,21089.8,EUR,7381.43,961761.5
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,359.26,EUR,125.74,961887.24
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,464.34,EUR,162.52,962049.76
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,570.84,EUR,199.79,962249.55
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,619.12,EUR,216.69,962466.24
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1092.18,EUR,382.26,962848.5
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,86.62,EUR,30.32,962878.82
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,210.84,EUR,73.79,962952.61
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,352.16,EUR,123.26,963075.87
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,809.4,EUR,283.29,963359.16
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1631.58,EUR,571.05,963930.21
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,333.7,EUR,116.79,964047
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,384.82,EUR,134.69,964181.69
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,119.28,EUR,41.75,964223.44
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1155.88,EUR,404.56,964628
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,86.62,EUR,30.32,964658.32
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,336.54,EUR,117.79,964776.11
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,675.92,EUR,236.57,965012.68
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,126.52,EUR,44.28,965056.96
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,482.8,EUR,168.98,965225.94
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,411.8,EUR,144.13,965370.07
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,396.89,EUR,138.91,965508.98
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,222.94,EUR,78.03,965587.01
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,147.68,EUR,51.69,965638.7
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,205.9,EUR,72.06,965710.76
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1600.85,EUR,560.3,966271.06
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4119.85,EUR,1441.95,967713.01
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,7476.43,EUR,2616.75,970329.76
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1768.07,EUR,618.82,970948.58
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,224.22,EUR,78.48,971027.06
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,487.15,EUR,170.5,971197.56
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,330.86,EUR,115.8,971313.36
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,139.73,EUR,48.91,971362.27
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,20.59,EUR,7.21,971369.48
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,232.88,EUR,81.51,971450.99
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1285.1,EUR,449.78,971900.77
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,123.54,EUR,43.24,971944.01
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,178.92,EUR,62.62,972006.63
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4668.96,EUR,1634.14,973640.77
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,11706.48,EUR,4097.27,977738.04
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,533.92,EUR,186.87,977924.91
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,299.62,EUR,104.87,978029.78
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,305.3,EUR,106.86,978136.64
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,477.12,EUR,166.99,978303.63
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,411.8,EUR,144.13,978447.76
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,269.8,EUR,94.43,978542.19
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,972.7,EUR,340.44,978882.63
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,545.28,EUR,190.85,979073.48
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,194.54,EUR,68.09,979141.57
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1775,EUR,621.25,979762.82
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,22.99,EUR,8.05,979770.87
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,744.08,EUR,260.43,980031.3
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4255.58,EUR,1489.45,981520.75
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,145.78,EUR,51.02,981571.77
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,690.12,EUR,241.54,981813.31
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,690.12,EUR,241.54,982054.85
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,690.12,EUR,241.54,982296.39
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,690.12,EUR,241.54,982537.93
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,61.36,EUR,21.48,982559.41
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,623.38,EUR,218.18,982777.59
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,301.04,EUR,105.36,982882.95
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,481.38,EUR,168.48,983051.43
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,781,EUR,273.35,983324.78
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,248.5,EUR,86.97,983411.75
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2029.18,EUR,710.21,984121.96
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,338.61,EUR,118.51,984240.47
20181001,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,955.15,EUR,334.3,984574.77
20181201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,80.94,EUR,28.33,984603.1
20181201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,16.05,EUR,5.62,984608.72
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,199.94,EUR,69.98,984678.7
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,97.98,EUR,34.29,984712.99
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,221.52,EUR,77.53,984790.52
20190102,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,903.12,EUR,316.09,985106.61
20190102,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,231.46,EUR,81.01,985187.62
20190102,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,117.58,EUR,41.15,985228.77
20190102,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,3019.77,EUR,1056.92,986285.69
20190102,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,76.68,EUR,26.84,986312.53
20181217,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,582.2,EUR,203.77,986516.3
20190102,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,43.2,EUR,15.12,986531.42
20180401,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,43.2,EUR,15.12,986546.54
20180620,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,14.4,EUR,5.04,986551.58
20180901,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,305.3,EUR,106.86,986658.44
20181101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,19630.08,EUR,6870.53,993528.97
20181201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2587.92,EUR,905.77,994434.74
20181230,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,110.23,EUR,38.58,994473.32
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,10398.08,EUR,3639.33,998112.65
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,717.1,EUR,250.98,998363.63
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,217.26,EUR,76.04,998439.67
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,707.16,EUR,247.51,998687.18
20190103,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,280.02,EUR,98.01,998785.19
20190103,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,487.06,EUR,170.47,998955.66
20190103,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,458.66,EUR,160.53,999116.19
20190103,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,164.72,EUR,57.65,999173.84
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,102.21,EUR,35.77,999209.61
20180907,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,269.8,EUR,94.43,999304.04
20181223,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1129.96,EUR,395.49,999699.53
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,265.54,EUR,92.94,999792.47
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1091.98,EUR,382.19,1000174.66
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,310.98,EUR,108.84,1000283.5
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,806.56,EUR,282.3,1000565.8
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,427.42,EUR,149.6,1000715.4
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,76.68,EUR,26.84,1000742.24
20190104,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,139.16,EUR,48.71,1000790.95
20190104,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,355,EUR,124.25,1000915.2
20190104,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,467.18,EUR,163.51,1001078.71
20190105,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,357.84,EUR,125.24,1001203.95
20190105,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,391.92,EUR,137.17,1001341.12
20190105,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,188.86,EUR,66.1,1001407.22
20190105,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,119.28,EUR,41.75,1001448.97
20190106,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,381.98,EUR,133.69,1001582.66
20190106,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,549.54,EUR,192.34,1001775
20190106,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,467.18,EUR,163.51,1001938.51
20180101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,367.78,EUR,128.72,1002067.23
20180915,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,340.8,EUR,119.28,1002186.51
20181101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,194.54,EUR,68.09,1002254.6
20181201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,86.62,EUR,30.32,1002284.92
20181201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1133.16,EUR,396.61,1002681.53
20181214,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,78.38,EUR,27.43,1002708.96
20181221,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,274.34,EUR,96.02,1002804.98
20181221,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,164.72,EUR,57.65,1002862.63
20181221,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1618.8,EUR,566.58,1003429.21
20181221,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,20345.76,EUR,7121.02,1010550.23
20181221,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,417.48,EUR,146.12,1010696.35
20181001,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,6645.6,EUR,2325.96,1013022.31
20181201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,965.46,EUR,337.91,1013360.22
20190101,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,18028.32,EUR,6309.91,1019670.13
