Account,Doc. Date,DocumentNo,Type,PK,Amount in LC,Tx,LCurr,Company,Localité
3110000000,2019-09-30,1509350030,YI,50,268.38,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-09-30,1509350038,YI,50,26.24,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-09-30,1509350046,YI,50,55.54,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-09-30,1509350053,YI,50,145.49,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-09-30,1509350063,YI,40,89.46,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-09-30,1509350074,YI,50,26.51,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-09-30,1509350274,YI,50,55.69,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-09-30,1509350282,YI,50,99.67,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-09-01,1509350358,YI,50,145.49,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-09-14,1509350371,YI,40,257.52,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-09-21,1509350384,YI,50,82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-09-30,1509350598,YI,50,33.00,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509355986,YI,40,187.85,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356039,YI,50,56.16,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356047,YI,50,145.49,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356057,YI,50,268.38,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356067,YI,50,82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356075,YI,50,332.28,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356084,YI,50,32.49,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356093,YI,50,55.93,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356100,YI,50,145.49,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356110,YI,50,82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356120,YI,50,89.46,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356131,YI,50,32.01,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356141,YI,50,99.67,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356152,YI,50,145.49,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356160,YI,50,54.87,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356172,YI,50,82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356182,YI,50,401.29,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356194,YI,50,618.57,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356207,YI,50,31.42,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356216,YI,50,618.57,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356226,YI,50,187.85,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356236,YI,50,332.28,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356246,YI,50,54.03,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356256,YI,50,268.38,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356266,YI,50,82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356276,YI,50,31.24,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356286,YI,50,-116.30,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356296,YI,50,54.16,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356306,YI,50,124.29,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356316,YI,50,514.72,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356326,YI,50,38.85,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356336,YI,50,30.60,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356350,YI,50,52.81,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356360,YI,50,89.46,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356370,YI,50,-312.90,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356384,YI,50,82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356401,YI,50,-305.70,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356416,YI,50,31.51,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356431,YI,50,82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356445,YI,50,187.85,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356455,YI,50,54.56,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356471,YI,50,54.56,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356483,YI,50,-54.56,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356492,YI,50,268.38,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356504,YI,50,82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356512,YI,50,32.53,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356524,YI,50,56.13,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356540,YI,50,2269.73,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356556,YI,50,1336.79,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356571,YI,50,82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356584,YI,50,32.84,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356594,YI,50,56.36,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356604,YI,50,89.46,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356614,YI,50,33.44,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356628,YI,50,-82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356643,YI,50,82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356658,YI,50,82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356674,YI,50,-82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356689,YI,50,-82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356701,YI,50,33.77,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356711,YI,50,82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356720,YI,50,54.95,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356729,YI,50,-82.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356742,YI,50,-54.95,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356754,YI,50,187.85,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356764,YI,50,605.25,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356774,YI,50,1135.09,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356784,YI,50,42.66,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356794,YI,50,18.96,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356809,YI,50,112.09,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356824,YI,50,1210.25,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356840,YI,50,0.77,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356856,YI,50,58.13,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356871,YI,50,182.65,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356879,YI,50,223.58,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356890,YI,50,21.71,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356901,YI,50,19.52,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356911,YI,50,75.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356924,YI,50,230.69,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356939,YI,50,26.48,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356955,YI,50,132.43,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356970,YI,50,59.17,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356985,YI,50,786.40,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509356997,YI,50,59.17,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357007,YI,50,75.66,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357017,YI,50,3.35,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357028,YI,50,22.82,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357038,YI,50,234.68,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357047,YI,50,77.74,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357052,YI,50,1219.84,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357057,YI,50,-1888.88,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357062,YI,50,22.76,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357071,YI,50,114.35,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357083,YI,50,235.22,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357094,YI,50,76.47,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357106,YI,50,188.50,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357116,YI,50,86.52,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357126,YI,50,2781.30,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357133,YI,50,22.83,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357138,YI,50,473.57,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357143,YI,50,806.13,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357148,YI,50,228.73,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357153,YI,50,318.01,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357159,YI,50,227.94,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357167,YI,50,22.11,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357179,YI,50,21.83,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357187,YI,50,112.78,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357195,YI,50,2537.92,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357205,YI,50,1252.74,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357219,YI,50,225.31,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357227,YI,50,-284.06,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357232,YI,50,1838.49,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357237,YI,50,304.38,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357242,YI,50,376.98,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357251,YI,50,220.61,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357261,YI,50,81.14,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357271,YI,50,81.14,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357282,YI,50,1378.78,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357295,YI,50,159.20,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357305,YI,50,978.54,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357316,YI,50,978.54,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357327,YI,50,978.54,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357337,YI,50,759.57,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357345,YI,50,42.84,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357350,YI,50,42.84,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357355,YI,50,224.13,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357360,YI,50,222.77,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357365,YI,50,42.30,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357371,YI,50,117.85,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357379,YI,50,2.87,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357388,YI,50,226.87,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357400,YI,50,234.92,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357412,YI,50,807.47,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357425,YI,50,215.23,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357437,YI,50,2371.97,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357447,YI,50,-144.67,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357459,YI,50,-355.51,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357473,YI,50,355.51,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357478,YI,50,-357.80,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357483,YI,50,120.91,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357488,YI,50,123.06,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357495,YI,50,125.87,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357505,YI,50,2.57,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357517,YI,50,8.09,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357524,YI,50,1415.00,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357533,YI,50,128.33,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357543,YI,50,905.72,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357554,YI,50,925.60,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357562,YI,50,11656.11,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357570,YI,50,4364.21,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357580,YI,50,1301.52,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357586,YI,50,148.25,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357595,YI,50,46.65,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357606,YI,50,751.46,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357620,YI,50,46.65,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357630,YI,50,178.92,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357640,YI,50,184.03,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357651,YI,50,46.65,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357663,YI,50,296.50,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357673,YI,50,46.65,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357683,YI,50,1.76,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357692,YI,50,42.46,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357700,YI,50,1.96,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357709,YI,50,1896.55,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357719,YI,50,879.28,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357728,YI,50,41.79,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357736,YI,50,43.81,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357747,YI,50,69.22,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357756,YI,50,64.94,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357764,YI,50,-879.28,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357774,YI,50,116.99,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357781,YI,50,31.10,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357790,YI,50,40.68,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357800,YI,50,51.33,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357810,YI,50,59.64,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357820,YI,50,107.56,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357833,YI,50,272.85,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357843,YI,50,46.86,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357853,YI,50,207.75,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357863,YI,50,879.28,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357873,YI,50,-879.28,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357883,YI,50,350.17,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357898,YI,50,95.85,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357911,YI,50,27.90,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357927,YI,50,2271.28,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357942,YI,50,797.47,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357954,YI,50,48.35,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357965,YI,50,43.91,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357978,YI,50,64.94,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509357991,YI,50,130.78,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358001,YI,50,40.68,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358009,YI,50,130.78,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358021,YI,50,116.99,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358036,YI,50,48.35,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358051,YI,50,51.33,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358060,YI,50,59.64,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358070,YI,50,31.10,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358081,YI,50,69.22,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358092,YI,50,107.56,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358101,YI,50,272.85,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358109,YI,50,46.86,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358117,YI,50,207.75,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358129,YI,50,623.66,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358138,YI,50,388.50,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358150,YI,50,95.85,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358163,YI,50,27.90,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358174,YI,50,44.53,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358186,YI,50,193.62,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358196,YI,50,69.22,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358206,YI,50,42.61,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358215,YI,50,943.16,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
3110000000,2019-10-01,1509358226,YI,50,31.10,E6,EUR,"Deutsche Bank Gruppe, Luxemburg",Lucembourg
